,TICKER,EPS,PE,PEG,PS,DER,PASS
56,ANF,1.44,-17.232041781598873,-0.10110722833024315,0.8398469444039766,1.761830404365891,False
57,ANSS,6.0,61.541821676160865,-1.3436363451408617,11.430993357122354,0.15486992922717938,False
58,APA,4.67,8.270680538306763,-1.6427225902676539,1.4619824620641708,12.891252955082741,False
59,APD,9.829999999999998,29.130723575893995,11.858570392987241,4.785189400473493,0.5816189896530737,True
60,APH,3.0700000000000003,25.422913679102003,-2.580749964714048,3.897135321660792,0.6525029933291522,False
61,ARE,3.37,64.95455916228599,-0.052944980187438685,6.018055237048713,0.5355025701299473,False
62,ARI,0.7699999999999999,-10.197032190070942,0.006505689150765633,8.085396292199752,0.9761198112213868,False
63,ARW,19.65,6.134764000416916,-0.15667965104306333,0.17645765968995533,0.6802387585220353,False
64,ASH,4.38,24.612393654443743,-2.1459567583524253,1.7144016636819412,0.4295031055900621,False
65,ASML,18.77,31.3009508568703,1.8645064194441412,9.060708700057695,0.3774942406521354,True
66,ASO,7.208,7.879868167164389,-0.47275097182972103,0.5467207800836257,1.086235019707598,False
67,ASX,21.1,0.42448018754056777,-0.001296532442420158,0.0268714960678656,0.6450466411107643,False
68,ATI,1.95,17.899796941357977,0.8236428760346909,1.1249076507106945,1.6712878860311693,False
69,ATO,5.84,26.68738615382257,1.0914158523218631,4.254972728063343,0.8649529981183959,True
70,ATR,3.7600000000000002,29.923641417434503,0.8458024582710891,2.3716776970081903,0.5722615370009275,False
71,ATVI,2.7299999999999995,30.74124372054353,1.3160669208143316,8.647104145936435,0.1876526529127475,False
72,AU,0.2,-25.039062400658928,0.10308238863945007,1.8746652305300948,0.5295121951219512,False
73,AVB,8.889999999999999,23.700511377662263,-0.35942085040326255,8.921298774940174,0.7389706166576903,False
74,AVID,0.73,-207.49841334062245,0.05820820878098557,2.799084673985476,-1.7101749423313297,False
75,AVT,8.27,5.426530388199728,-0.31441242593557744,0.16039410217682795,0.694719686914219,False
76,AVY,6.94,27.51412633546854,-0.1279477398628997,1.6531127047090044,1.5264737722665092,False
77,AXP,9.83,15.918617314900699,0.9395843227865242,1.8295143060730477,1.76,False
78,AXS,3.96,-4.504974842929192,-0.5486664608838087,0.8823666680296715,0.3224801774172344,False
79,AYI,11.4,15.603255566323515,-0.3643812379456598,1.2894563173995803,0.2459065197975588,False
80,AZ,-0.77,-2.4097368116156335,0.1309848522598093,4.058185877074435,0.49754067347710934,False
81,AZN,1.98,36.59627593164419,2.5461428642272987,4.449453569574793,0.7892647892647893,False
82,AZO,138.19999999999996,18.756327190021263,1.0212074908898543,2.5431547040076077,-0.6706016284534749,False
83,BA,-7.49,-84.9309001560456,0.002630563590442344,1.4875138578195146,-3.588805641251653,False
84,BAC,3.504,8.470097608276422,0.9320987889796128,2.0750627253310925,1.1087749865481686,False
85,BAK,-8.537845,0.32465530677059873,0.020355615621623933,0.037023883977122064,7.351543294181917,False
86,BAP,64.887662,2.1079892861643197,0.26576143704887245,0.5183706477051715,0.8934388905527412,False
87,BAX,-5.66,26.280734347960877,0.0011652063859578787,1.1030559986363782,2.950968626778673,False
88,BBD,1.43,3.6698622044553395,-0.03980769302982549,0.29152495697641356,2.2065900991422267,False
89,BBY,5.728,14.283605364021222,-1.7819445221512389,0.35060377002392257,1.4232558139534883,False
90,BC,7.61,10.30584927176189,-0.471041644703258,0.7490675738423787,1.228516868236792,False
91,BCE,2.5200000000000005,19.352948058555036,-0.12130862642184427,1.3721287951420331,1.4392641356299034,False
92,BCH,2614.0,0.007584624979123952,-0.0030896205490543844,0.0035930726960770256,2.141987413357484,False
93,BCO,2.35,30.443421532126035,0.7352499791554044,0.66372999076003,6.405997895475272,False
94,BCS,1.430581,5.404387370005922,-0.4208925337025973,1.080252976834021,1.8201839161248756,False
95,BDC,6.699999999999999,12.376018657832486,-0.17088760896224273,1.1395949600994484,1.067729006982435,False
96,BDN,0.14,-5.901041794933526,0.10546875,1.3278737291881035,1.2230344875100885,False
97,BDX,5.51,46.80103059586018,1.871595865181783,3.9417256893256463,0.634955140113039,False
98,BE,-1.19,-16.493839647523636,-5.1587096183530745,2.242573080870869,2.991971289142166,False
99,BEBE,0.013333333333333334,51.8333355585734,,0.8167268647384403,0.6821791281815522,False
100,BEN,1.6,16.44574337091978,-2.5730435329934847,1.442895150528472,0.8159325815278964,False
101,BG,12.94,7.655644509165047,0.21191723064246432,0.24046723408923468,0.5647850542386501,False
102,BHE,1.8699999999999999,14.08882523495059,-0.32561321656980274,0.28153784659837433,0.40104304687378217,False
103,BIDU,42.8,-6.600194852214045,-0.3142488156112066,0.2852857727831417,0.4087829674509348,False
104,BIIB,18.37,17.506810178069674,-0.09191539679532293,3.7398902739780846,0.49400973977473034,False
105,BIO,-15.010000000000002,8.533462357868265,-0.2195311493697391,3.2784903041288302,0.12461254265618832,False
106,BJ,3.8,19.149956319848673,-2.724004782519294,0.472885931363046,2.950707703300514,False
107,BK,3.43,15.516514475676912,0.35274725693922776,1.9519687413950169,0.7574753277360436,False
108,BKD,-0.5,-17.210656402584835,0.010948717899811574,0.24708894069354403,8.39802782331082,False
109,BKH,3.7300000000000004,24.846238074669458,-0.5776194243403202,2.73522154080812,1.5586229049057518,False
110,BLK,34.202999999999996,19.34287508268223,-8.842182127963762,5.2770991400908684,0.2249099194573972,False
111,BMO,9.623999999999999,25.829056548314462,12.481717486259228,1.839690313365314,3.1341113207015963,False
112,BMY,3.76,18.76384255917197,0.9774874496459961,2.6342820063101433,1.310872154792183,False
113,BN,0.08999999999999997,110.87385887685029,-0.04919014658246722,0.5321428591664519,4.8927844947775005,False
114,BNL,0.89,19.203906298748084,0.48531249165534973,6.2353499275475395,0.6541301773923525,False
115,BNS,6.792,7.860382828527096,-0.33713824465653125,1.5896232453892174,4.245203141003755,False
116,BOH,5.04,12.111174876043073,-1.0407031625509267,2.600962856831139,0.38786783548912485,False
117,BOKF,9.53,9.252661352143905,-4.347245719515055,2.3230949445553906,1.0396066414544418,False
118,BOX,0.136,96.9491637547811,-2.4100000063578286,3.4226383404394127,-16.66879300670388,False
119,BP,6.118799999999999,2.564674322226572,-0.04846115184727689,0.5083915628360782,0.8214735096886889,False
120,BPOP,13.580000000000002,5.358753262726098,-0.018436402884143135,1.5039483288186923,0.30578549747460865,False
121,BR,5.290000000000001,48.28826555652843,1.0159172358226578,3.442807173224521,1.523341961974471,False
122,BRC,3.32,15.244217044358916,,1.9119256213665856,0.08139817684391963,False
123,BRO,2.5799999999999996,24.319417537226677,1.7772631444429088,4.808208229743859,0.898276386054791,False
124,BRP,-1.91,-16.191400101084515,2.0426356884860266,1.178894687931194,2.308945509320774,False
125,BRY,3.4899999999999998,-4.091961603863534,-0.0013155376961347114,0.6935488347447756,0.4964502770195569,False
126,BSX,0.6,85.79439312692674,2.4206249713897705,5.481825002167856,0.5281666097644248,False
127,BSY,0.49000000000000005,86.41540206613995,3.1864583492279057,12.690530410467371,3.1829559144478394,False
128,BTM,-0.7132719999999999,2.0750123076463503,0.032006661180201956,0.04954483240249894,8.680702997052364,False
129,BTU,9.08,3.1955187279387074,-0.025953844156041177,0.5975956253244119,0.10670627920651131,False
130,BUD,3.11,32.60045310607115,-0.05005998939788772,1.7881238139262878,1.0898253358402137,False
131,BVN,0.41,-16.76373813494488,0.12618750035762785,2.7572890815918427,0.2337979626767702,False
132,BWA,4.047377,9.527345627142832,-0.17871235567947918,0.5389916097471755,0.5852713178294574,False
133,BXP,4.23,19.602864098968013,-0.03313968495034698,2.7154288021963806,2.3959809350164254,False
134,BYD,6.909999999999999,8.495724352439698,0.35862736095855036,1.6194510083827538,2.449744597249509,False
135,BZH,6.17,3.3557631881166277,-0.00869516217599886,0.30891894101580153,1.058940514390718,False
136,C,6.31,7.5660895569235525,-0.2833389446047919,1.0031924948308337,1.5840925696732924,False
137,CAG,1.672,18.247731617959936,-0.4336332966046161,1.064820056441513,1.0489820943989645,False
138,CAH,0.9900000000000001,-19.29354507175844,0.16028846227205718,0.11109455516726965,-1.648895124517713,False
139,CAKE,1.31,-59.087902261510074,-1.3844348150750865,0.4645266011950124,6.303455786413153,False
140,CAL,4.4079999999999995,5.963680003778604,-0.10354103807411416,0.3319972245511465,2.1099616575901567,False
141,CASY,13.151999999999997,20.70951903572213,1.3207641851436345,0.6515732812588088,0.6289305008595593,False
142,CAT,16.07,14.53751461170184,0.33388372465621596,2.0208648378861644,2.3311487806415023,False
143,CATY,5.28,6.870261241171263,-1.3023491753472223,2.908103222140376,0.2664686100467252,False
144,CB,13.92,15.73284634892795,0.4254318748883251,1.8338232984893512,0.2943609022556391,False
145,CBD,-7.6851959999999995,-0.5980605324297426,-0.026727841996084092,0.005229213452533131,0.8575140753572975,False
146,CBL,-1.05,69.4342755269434,-0.45634841513126445,1.1938869965602394,5.69654100355966,False
147,CBRL,4.736,25.783363529146413,1.3091156628667093,0.4414459453970497,2.3093411874128043,False
148,CBSH,3.991429,15.1039051662755,3.5755889933077114,3.581091502129424,0.0039232690988609455,False
149,CBT,5.29,13.485503033285731,-0.6632019390766352,0.9364220561491041,1.6069042316258353,False
150,CC,-0.6200000000000001,-1.2517117483384315,0.025289049895248293,0.5941031357876811,3.4444444444444446,False
151,CCI,3.9399999999999995,33.81898490778221,4.889739149624535,5.228280501417333,3.7535239629480466,False
152,CCJ,0.21000000000000008,2.3474524418513028,-0.49706250429153437,8.287187976060087,0.17083460845290327,False
153,CCK,3.9600000000000004,21.970951602043606,1.0014084754799897,0.7800698433428577,3.773391022174148,False
154,CCL,-2.79,-4.798473960070625,,0.7692630571677086,5.0794167610419025,False
155,CCU,641.4200000000001,-0.03407358561315957,5.383219532470528e-05,0.0007638331373052286,1.0437498567423833,False
156,CD,2.2600000000000002,3.7042293007985263,-0.3060606031706836,0.5688915191447046,0.7934571844091884,False
157,CDE,-0.19999999999999998,-4.79162353536763,0.037012987838679075,1.3082806254638313,0.5803416361460311,False
158,CDNS,3.2600000000000002,59.208397491965165,3.743730035842273,17.11485587072255,0.2725126433775222,False
159,CE,11.61,15.937246425385787,0.9977109485668153,1.229718771556659,2.668618059251375,False
160,CECO,0.47,34.335700761188164,0.8112500349680583,1.189796656431651,0.5611797921434736,False
161,CEG,2.383976,59.26762414927554,-0.29842274290959026,1.3911884553871383,0.5235069885641678,False
162,CEI,-0.19999999999999998,-33.63888942533069,0.034722222222222224,1.7438477739920006,2.1206686317947967,False
163,CFFN,0.43,18.44588756174236,-0.11116071684019904,3.1740868465799106,1.9445106653084043,False
164,CFR,10.67,11.147214692164283,-2.626957874960892,2.831351166332962,0.07089703538412497,False
165,CG,1.13,6.9899617969101016,0.021780719409336697,4.142416131116029,1.395241922520495,False
166,CGA,-0.38666666666666666,3.8271615534652903,-0.11958332856496175,0.23090687215190944,0.03766543907104363,False
167,CGNX,0.99,54.249924901379735,1.2855733319332725,7.137784040984271,0.027636377793566994,False
168,CHD,1.7899999999999998,12.11358875167902,1.6088462088272153,3.9394024082287444,0.7660677956388435,False
169,CHE,14.999999999999998,33.92262451137401,-3.7534920425011395,3.5321154256668006,0.3092579956555217,False
170,CHH,5.5600000000000005,21.950664122484103,-1.2209999625747257,3.7446018279412305,8.240766843398422,False
171,CHK,42.449999999999996,3.5972117986336083,-0.030991923754580267,1.1675603573020747,0.3389960543621219,False
172,CHRS,-3.3200000000000003,-2.230894494054798,0.017105855244739353,2.1638174496078477,-3.427920650860877,False
173,CHRW,4.3500000000000005,24.184289862559265,-0.11295479268860903,0.5008471254084758,1.7445911179218307,False
174,CHS,1.1280000000000001,8.087240636795936,0.13066666804107968,0.4314580683350111,1.6434945312290508,False
175,CHT,48.2,0.7764408696655585,0.13423376162190057,0.12666461673901364,0.11404583381345568,False
176,CI,21.957604000000003,14.513876494807098,-0.09394500227134751,0.4885142400565132,0.6929265466215011,False
177,CIB,26820.656937,0.0009677990093713109,-7.781994834314934e-05,0.0002378939318747554,1.0532118028484965,False
178,CIEN,1.24,64.8258015265637,2.8428572350805936,1.5229578503640027,0.4163029362728131,False
179,CIG,2.3818409999999997,0.9314614461795099,0.16310723315551431,0.1592220290281715,0.5019973368841545,False
180,CINF,8.559999999999999,5.627875669913237,-0.04762323174149707,1.799885408037854,0.08460734972937042,False
181,CL,1.8,518.9582601681843,-1.0171332046332044,3.246351454274636,21.860349127182044,False
182,CLF,0.44000000000000006,-8.50777388689775,0.20473911476654497,0.33913428206597196,0.5283511564287491,False
183,CLS,1.38,9.44875244118132,0.2904354301658835,0.39831799255423184,0.4685581450795732,False
184,CLX,1.19,24.130987258063893,0.9057720545175914,2.070241129190869,13.290909090909091,False
185,CM,5.328,11.751216864889335,-0.3354652882832122,1.446777803231398,3.7355572826368544,False
186,CMA,9.58,5.761807503491346,-0.23290579682689594,1.2778569771251853,1.2034356301872224,False
187,CMC,8.09,5.944645379038429,-0.19893302747181485,0.5265343285352906,0.45707697986456686,False
188,CMCSA,1.5799999999999998,6.579724117436046,-0.034410627929813864,1.4662079723743093,1.171330442410091,False
189,CME,8.190000000000001,22.291481795565986,1.8768974571658688,14.69570786583727,0.12792285341180934,True
190,CMI,17.849999999999998,13.63534225734378,0.40856687985383133,0.9685664141604382,0.8752089136490251,False
191,CMS,2.49522,24.4589860294247,1.6019973732350519,1.9428843901519313,2.0397719173200284,False
192,CNA,3.51,12.376501498551027,0.3581187158166672,0.8588269952236405,0.3151274787535411,False
193,CNET,-1.37,-2.0374708070225243,0.026011904222624647,0.2279128907014803,0.17150524518175164,False
194,CNF,14.6,0.8207291653140998,inf,0.1739242356392302,1.9941959572762393,False
195,CNI,7.81,15.065975139529362,-0.6029133239444056,4.0132562047435245,0.737467265245043,False
196,CNO,1.9100000000000001,-131.23468219053376,-0.117020752549317,0.6714656744262367,2.7719160479725873,False
197,CNP,1.1500000000000001,30.069082000668793,-0.3070897469153772,1.9317874766302927,1.6780487804878048,False
198,CNQ,6.790000000000001,8.36522679756909,-0.05275151855041359,1.7339228234957462,0.29980353634577606,False
199,CNX,9.48,0.47640886722848974,-0.008854824409150242,1.6989425768661084,0.8094080891087867,False
200,COF,13.059999999999999,7.832946068722673,-0.28399719323764666,0.9837330609819347,0.9096649043398882,False
201,COLM,4.7,47.18221506467326,-0.007883199821993052,1.2936008781321082,0.19594594245550523,False
202,COMS,-8.84,-0.8710407024055584,-inf,0.16083039847072075,0.6210462918734814,False
203,COO,6.008,64.2612242543735,-2.6020245279125884,4.615341862535771,0.38515896135030037,False
204,COP,10.379999999999999,10.635238856795624,-0.07754945773071362,2.3208621147819293,0.34670749744807616,False
205,COST,13.440000000000001,38.80834815241623,,1.0173460518012194,0.354537473062495,False
206,CP,4.6,16.93151382659058,0.5363587054653444,6.608764566580905,0.505348968780538,True
207,CPB,2.544,22.964247347028067,0.8831437826156618,1.315871706618376,1.227955227955228,False
208,CPRT,1.2439999999999998,28.53798295264782,1.2403636422386783,11.037369478363578,0.020117612869607043,False
209,CPS,-16.2,-0.9786024994363667,0.04266061817453047,0.07634153785594605,10.533426791566477,False
210,CPT,1.92,69.02242849452446,1.6299219856485285,6.640038995108307,0.7381579105686817,False
211,CR,3.44,10.394600468159508,-0.018105945945945945,1.668035478968723,0.6517749462534739,False
212,CRI,5.369999999999999,16.489532342910138,-0.06095459452757107,0.8502607418076589,1.4826515019292852,False
213,CRK,3.4699999999999998,-1.6257429781467332,0.003959186632057716,1.5907787700581622,0.9846610256531804,False
214,CRL,9.43,23.51048859622166,49.4617028946567,2.2785840233916943,1.0406488877271156,False
215,CRM,1.3279999999999998,143.66385145982105,6.913057689824379,6.084678363327412,0.24140235439263866,False
216,CRS,1.15,15.20765314034145,-0.4714518541134662,1.1934614766133556,0.49638278060310864,False
217,CSCO,3.0,16.173206167024592,0.5568154008103192,3.83402391580333,0.18918675174170857,False
218,CSL,13.91,19.465069543818075,-0.5289227553548506,2.11105144500456,0.8709496098399683,False
219,CSR,2.15,-60.65185073739993,-3.072142843216185,3.1845358695584096,1.3505388709510961,False
220,CSX,1.98,15.38862557755223,-2.091923028994827,4.107931582626674,1.4294653465346534,False
221,CTAS,13.344,34.2852144973104,3.580997208226745,5.689953509885079,0.6905804006536256,True
222,CTSH,4.29,14.295398852148141,-0.3455208801580195,1.7119943186163746,0.12462425867251604,False
223,CTV,-0.32,-7.587301494583252,-0.2107777807447645,1.1324621510843969,0.11568120896624062,False
224,CUK,-2.79,-4.297103973492314,,0.6974301351142762,5.0794167610419025,False
225,CUZ,0.99,30.833745536001974,-0.04347691232895305,3.5015478277098238,0.504707216088328,False
226,CVBF,1.75,11.35640279430082,-0.9173912932907331,3.8570829012665633,0.5106447621447491,False
227,CVS,2.28,6.75978000858124,-0.033264424034912664,0.2617422184012511,0.9896878366844366,False
228,CVX,15.77,10.839599956003953,-0.07707411183656304,1.5064993032660958,0.14652628671161838,False
229,CW,8.31,21.120949778688967,2.0131992814165702,2.8513126067538748,0.6960804048352534,False
230,CX,15.68001,-1.2719685567451111,-0.0009457720772308466,0.5367682561024832,0.8403961527473574,False
231,CXW,1.0299999999999998,14.120563760846235,-0.011007663025253123,0.6979754758788577,0.872923775907423,False
232,CYH,2.1700000000000004,-2.0473448018541607,0.16236979886889424,0.027828125855925707,-9.062179956108267,False
233,D,2.6999999999999997,-43.79888083731387,-0.5954782769872947,1.9056607493658562,1.6383200028693374,False
234,DASTY,0.7866666666666666,48.49680226448684,,8.286196252872088,0.4892417962712189,False
235,DB,2.461834,4.471885265587662,-0.056415241869789384,0.7494942980439173,2.0752087556885037,False
236,DBD,-12.380000000000003,-12.380000000000003,-0.027227586206896554,0.18692996169433973,-1.889926859294663,False
237,DCI,2.976,20.370639090032107,-2.1203703350490977,2.045062409209643,0.4964791398500795,False
238,DD,9.69,-2.5761861893659788,0.04907332944703493,2.7298060492456084,0.3046907430469074,False
239,DDS,45.584,7.295526093096687,-0.3753707164193875,0.7636448470250701,0.34475906607054146,False
240,DE,32.0,12.718694377703272,0.34652842766554665,1.842146723655547,2.561395716118843,False
241,DELL,2.6128128,18.57589146161843,-1.9364156355239808,0.4997740893643857,-9.477258167841127,False
242,DG,10.192,22.31549367525832,-0.5299352584881035,0.6634729604391018,3.186904657932517,False
243,DGX,6.87,23.977134355569802,-2.414693788449334,1.4647156020884895,0.7843203801119973,False
244,DHI,14.06,7.141460137255673,-0.18261422317714085,0.9998166557402814,0.31278645927316034,False
245,DHR,8.52,27.798221977116565,-0.6658488366680161,5.026929338782235,0.3928956511321433,False
246,DIS,1.23,60.20044225820433,1.9266748740003001,1.7276484816486688,0.5091044964634557,False
247,DISH,2.77,4.928104069681996,-0.0484988685107339,0.1664784610219213,1.3396677635766294,False
248,DKS,11.616,10.899569171211905,-0.48484830361572684,0.7432049741683862,1.665648692893949,False
249,DLTR,5.6800000000000015,29.66526326032899,-0.34349615539329637,0.844312113540397,1.1571159229846313,False
250,DLX,1.2097740000000001,25.26800786288532,1.5099264359941675,0.3480829997944362,2.8023833167825223,False
251,DNA,-0.71,-3.5104582846407,0.005350609559838365,10.305377332479257,0.23801271340920832,False
252,DNB,-0.04999999999999999,27.131251394748688,1.0325000286102295,1.8891980869284795,1.0244620352641958,False
253,DO,1.3299999999999998,9.17470393535605,-0.026580357601662646,1.170294128784197,0.7239351449968368,False
254,DOV,7.22,19.3486060304825,-0.8951678712027409,2.2230342467526207,0.858136006118003,False
255,DOW,2.42,-15.015818171911109,-0.21534313875086167,0.7041949531807752,0.8063519644753354,False
256,DOX,4.67,19.646613955559967,0.9248147792917076,1.9944583214722356,0.23504414303497473,False
257,DPZ,13.23,25.61021239248246,2.952095036453021,2.7774794228526547,-1.253824898873615,False
258,DRI,7.672,19.817948125696176,10.507419794033737,1.6055276772710556,2.067908244378833,False
259,DRQ,0.6,-120.31745571594733,-0.032620321620594375,2.40561173370908,0.005555961943775174,False
260,DRS,2.38,27.5723369401153,-0.0009106581812131339,1.8982776865208526,0.1852374236013164,False
261,DT,0.49,136.8649846230477,3.1425695684221058,11.144801090607832,0.04683996014627985,False
262,DTC,0.28,41.19097118576368,-0.25333333015441895,0.4902664218383108,0.3119837325893029,False
263,DTE,6.43,19.494948646156917,-0.13745012188418199,1.3538570706590387,1.8505338078291815,False
264,DUK,1.6400000000000001,-15.881985568255324,0.019302258530971162,2.3399306350150235,1.5380554600432839,False
265,DV,0.30000000000000004,103.7717250415257,7.977083444595327,9.385348308983328,0.09551364586552684,False
266,DVA,5.03,18.24206313715319,0.4484079123787635,0.6068360123696575,16.597021588430017,False
267,DVN,7.31,8.180877303655697,-0.030856306180403675,1.8726109519321554,0.5997134413898093,False
268,E,5.26,17.625968933634617,-0.0008060088222376253,0.48662903004886693,0.5819682609251448,False
269,EAT,2.24,5.0482684004600475,-0.057289160220592876,0.35343411374077616,-14.123354123354124,False
270,EBAY,2.47,-4.185760952861784,-0.5033846341646634,2.183552538399654,1.8026392392780903,False
271,EC,9492.025434666668,0.032399056455425755,-4.383301484623332e-08,0.00015572026647008507,1.2647333443181195,False
272,ECL,4.109999999999999,40.11566780718963,-5.719111497737144,3.0898617183392925,1.2324594740260637,False
273,ED,6.95,24.57742892915343,-0.07572267087120979,1.9799773689370026,1.1802097935901774,False
274,EFX,4.25,49.142217726492525,-1.628236022700772,4.421372514944556,1.462732212814356,False
275,EGO,0.06,69.77812708527954,-0.001994047688428687,2.2431273077325957,0.15959555165495865,False
276,EIX,2.48,3.1688273206076154,-0.3154763738458806,1.4191717106474784,2.118686383714231,False
277,EL,2.7800000000000002,-75.99789806557352,0.024988425219500506,3.1154885642363674,1.8207699194270368,False
278,ELP,0.704575,11.112769977959895,-0.7875418673626648,1.1056538703701706,0.6114114159698606,False
279,EME,10.059999999999999,15.160861329051276,0.4991004598906383,0.7754075395849448,0.27116790780653927,False
280,EMN,5.859999999999999,522.1291541480497,-0.8626631735531144,0.8639032721351302,0.9996118765767514,False
281,EMR,22.869999999999997,9.49716216273108,0.15979184806551439,3.2760190303603265,1.0009648784253184,False
282,ENB,1.87,4.346108046497909,0.47847220254322836,1.4354653660973122,1.3522133351144656,False
283,ENR,-3.42,11.544999851108457,-0.0009824603547932257,0.7772519462944831,27.735068912710567,False
284,ENTG,0.6000000000000001,-3.230089164100212,-0.30043147956468785,3.6225783536838887,1.82274984462399,False
